% Model:              on_off_off.mph
% Version:            COMSOL 6.3.0.335
% Date:               Feb 7 2025, 00:12
% Table:              Table 9 - Global Evaluation 2
% k (1/m)                                         Eigenfrequency (Hz)                               Frequency (Hz)                                    p_ax (1)                                          p_tr (1)
0                                                 0.044351323493016556i                             0.044351323493016556i                             NaN                                               NaN
0                                                 0.046962923465486285                              0.046962923465486285                              NaN                                               NaN
0                                                 1871.379836438825                                 1871.379836438825                                 NaN                                               NaN
0                                                 1912.13954891713                                  1912.13954891713                                  NaN                                               NaN
0                                                 9309.396052155556                                 9309.396052155556                                 NaN                                               NaN
0                                                 10414.180990919916                                10414.180990919916                                NaN                                               NaN
0                                                 19663.979914641666                                19663.979914641666                                NaN                                               NaN
0                                                 24306.018177700444                                24306.018177700444                                NaN                                               NaN
0                                                 37910.600691060674                                37910.600691060674                                NaN                                               NaN
0                                                 38973.56290431408                                 38973.56290431408                                 NaN                                               NaN
0                                                 40218.462223196155                                40218.462223196155                                NaN                                               NaN
0                                                 41888.97627504729                                 41888.97627504729                                 NaN                                               NaN
0                                                 56681.79125800013                                 56681.79125800013                                 NaN                                               NaN
0                                                 57451.460808822296                                57451.460808822296                                NaN                                               NaN
0                                                 75465.2642583547                                  75465.2642583547                                  NaN                                               NaN
0                                                 79412.1774188371                                  79412.1774188371                                  NaN                                               NaN
0                                                 83348.17014390203                                 83348.17014390203                                 NaN                                               NaN
0                                                 87190.0398689703                                  87190.0398689703                                  NaN                                               NaN
0                                                 97796.36467099455                                 97796.36467099455                                 NaN                                               NaN
0                                                 101000.24232392386                                101000.24232392386                                NaN                                               NaN
10.577753042389874                                46030.22420900125-1.3772675806604447E-9i          46030.22420900125-1.3772675806604447E-9i          0.9989779077982613                                0.0010220922017403504
10.577753042389874                                54669.0079458829+2.3593521798207842E-7i           54669.0079458829+2.3593521798207842E-7i           0.07760630276472531                               0.9223936972352738
10.577753042389874                                59486.63942904532-9.465841452231288E-7i           59486.63942904532-9.465841452231288E-7i           0.07749898141459462                               0.9225010185854056
10.577753042389874                                74256.74795493268+1.779088435090045E-6i           74256.74795493268+1.779088435090045E-6i           0.08030541891275823                               0.9196945810872424
10.577753042389874                                80472.81703702435+2.580669950278543E-7i           80472.81703702435+2.580669950278543E-7i           0.9965658398466388                                0.003434160153361527
10.577753042389874                                80614.14619042863+2.757466913428563E-6i           80614.14619042863+2.757466913428563E-6i           0.11083248048928053                               0.8891675195107197
10.577753042389874                                90196.71187117924+4.388715258468277E-8i           90196.71187117924+4.388715258468277E-8i           0.9957596087622551                                0.004240391237745413
10.577753042389874                                96510.8441098071+3.8332199991430374E-7i           96510.8441098071+3.8332199991430374E-7i           0.11076246723544238                               0.889237532764558
10.577753042389874                                102228.32262517192+9.485838957721115E-8i          102228.32262517192+9.485838957721115E-8i          0.11599631207836066                               0.8840036879216395
11.018492752489452                                29.639688440987943+2.754820523530145E-9i          29.639688440987943+2.754820523530145E-9i          8.891567381684581E-5                              0.9999110843261831
11.018492752489452                                1447.9294083191464+5.464015455755239E-10i         1447.9294083191464+5.464015455755239E-10i         0.004884290244171532                              0.995115709755829
11.018492752489452                                2376.999783876236-3.338831248221199E-10i          2376.999783876236-3.338831248221199E-10i          0.008913367798113421                              0.9910866322018865
11.018492752489452                                5080.412966593329-3.3982149888779993E-12i         5080.412966593329-3.3982149888779993E-12i         0.9999925698053634                                7.430194636486489E-6
11.018492752489452                                8625.660425310565+1.28725282384221E-8i            8625.660425310565+1.28725282384221E-8i            0.018693669559599706                              0.9813063304403997
11.018492752489452                                11200.613501620186-2.4295124860250916E-8i         11200.613501620186-2.4295124860250916E-8i         0.02371028251558097                               0.9762897174844193
11.018492752489452                                19095.517849433556+2.7741966901033128E-8i         19095.517849433556+2.7741966901033128E-8i         0.050102450839856476                              0.9498975491601434
11.018492752489452                                24940.048920102523-5.96438793620073E-8i           24940.048920102523-5.96438793620073E-8i           0.03395378579927957                               0.966046214200721
11.018492752489452                                35706.381353554294-2.2208487536524935E-8i         35706.381353554294-2.2208487536524935E-8i         0.9994885750975534                                5.114249024474206E-4
11.018492752489452                                36240.380900065786+1.07908089616334E-7i           36240.380900065786+1.07908089616334E-7i           0.05876492392218736                               0.941235076077813
11.018492752489452                                40701.599421325904+2.174359271852664E-8i          40701.599421325904+2.174359271852664E-8i          0.06240089000823623                               0.9375991099917633
11.018492752489452                                46225.57760635135-1.941872571687927E-8i           46225.57760635135-1.941872571687927E-8i           0.9989680548749638                                0.0010319451250348083
11.018492752489452                                54572.23393313379-1.6895245849715724E-7i          54572.23393313379-1.6895245849715724E-7i          0.07741305101156933                               0.9225869489884311
11.018492752489452                                59585.31483973371-1.0772566157641687E-7i          59585.31483973371-1.0772566157641687E-7i          0.07765987268932242                               0.9223401273106774
11.018492752489452                                74174.66916759295+1.3437305764774974E-7i          74174.66916759295+1.3437305764774974E-7i          0.08061400685747336                               0.9193859931425276
11.018492752489452                                80309.07911654351+1.582510996040861E-8i           80309.07911654351+1.582510996040861E-8i           0.9966264558236136                                0.003373544176385699
11.018492752489452                                80695.47693224975+1.7793895682183116E-6i          80695.47693224975+1.7793895682183116E-6i          0.11044324522011204                               0.8895567547798886
11.018492752489452                                90371.91256407679-1.4556367765929371E-8i          90371.91256407679-1.4556367765929371E-8i          0.9957448047740056                                0.0042551952259948945
11.018492752489452                                96427.06293838542+3.3614079957587382E-6i          96427.06293838542+3.3614079957587382E-6i          0.11090659390528174                               0.8890934060947187
11.018492752489452                                102307.06113144365-1.6188978311392348E-6i         102307.06113144365-1.6188978311392348E-6i         0.11582920493806097                               0.8841707950619383
11.45923246258903                                 32.06085208257866-2.1775346623511066E-8i          32.06085208257866-2.1775346623511066E-8i          9.619259126804524E-5                              0.9999038074087337
11.45923246258903                                 1431.2888060470943-5.074881725248451E-10i         1431.2888060470943-5.074881725248451E-10i         0.004820145327355572                              0.9951798546726429
11.45923246258903                                 2396.8846142770744-6.127214465521342E-10i         2396.8846142770744-6.127214465521342E-10i         0.009010869372186169                              0.9909891306278127
11.45923246258903                                 5283.502129449399-3.1832387231501135E-11i         5283.502129449399-3.1832387231501135E-11i         0.9999919645007574                                8.035499242718867E-6
11.45923246258903                                 8588.253020401438-1.4103988589377843E-8i          8588.253020401438-1.4103988589377843E-8i          0.01852958160997543                               0.9814704183900256
11.45923246258903                                 11246.53660715026-8.730936990325595E-9i           11246.53660715026-8.730936990325595E-9i           0.023871756546017937                              0.9761282434539821
11.45923246258903                                 19054.619106725368+2.3335209623313038E-8i         19054.619106725368+2.3335209623313038E-8i         0.049825856719166846                              0.9501741432808346
11.45923246258903                                 24986.216074561355+1.5672479398985616E-7i         24986.216074561355+1.5672479398985616E-7i         0.03425617647856823                               0.9657438235214315
11.45923246258903                                 35496.46344828631-4.773571689863973E-9i           35496.46344828631-4.773571689863973E-9i           0.9994976162077028                                5.023837922992403E-4
11.45923246258903                                 36158.72066736211-6.9303908159548825E-9i          36158.72066736211-6.9303908159548825E-9i          0.05854538188906363                               0.9414546181109371
11.45923246258903                                 40788.03113076006-4.8311163047832186E-8i          40788.03113076006-4.8311163047832186E-8i          0.0626105224857124                                0.9373894775142884
11.45923246258903                                 46420.46643160419-4.433238601641432E-8i           46420.46643160419-4.433238601641432E-8i           0.9989581786012068                                0.0010418213987927474
11.45923246258903                                 54475.42249033624+1.6572759625926475E-7i          54475.42249033624+1.6572759625926475E-7i          0.07722527313338055                               0.9227747268666197
11.45923246258903                                 59684.10474897043+1.8149148255088447E-7i          59684.10474897043+1.8149148255088447E-7i          0.0778136952614912                                0.9221863047385084
11.45923246258903                                 74091.39985287368-1.1416291659556446E-7i          74091.39985287368-1.1416291659556446E-7i          0.08090913352802338                               0.9190908664719759
11.45923246258903                                 80144.8744789132-8.75603038965105E-9i             80144.8744789132-8.75603038965105E-9i             0.9966404201468424                                0.003359579853157727
11.45923246258903                                 80777.94040233784-3.5304468320700007E-7i          80777.94040233784-3.5304468320700007E-7i          0.1101116823997506                                0.8898883176002488
11.45923246258903                                 90548.09474911564-8.942593159606174E-8i           90548.09474911564-8.942593159606174E-8i           0.9957297438569399                                0.004270256143059524
11.45923246258903                                 96342.33281617984-5.2282755546340927E-8i          96342.33281617984-5.2282755546340927E-8i          0.11104689196439983                               0.8889531080356007
11.45923246258903                                 102386.51629044137+5.346900476010336E-7i          102386.51629044137+5.346900476010336E-7i          0.11566489486917417                               0.8843351051308265
11.899972172688608                                34.57736509072697-8.894403674327444E-9i           34.57736509072697-8.894403674327444E-9i           1.0375832377152324E-4                             0.9998962416762286
11.899972172688608                                1414.7350872636487-9.442304860167453E-12i         1414.7350872636487-9.442304860167453E-12i         0.004756551948428638                              0.9952434480515722
11.899972172688608                                2416.787394696515-3.615010228359257E-10i          2416.787394696515-3.615010228359257E-10i          0.009109091168895855                              0.9908909088311041
11.899972172688608                                5486.577673021294+1.1783167722346644E-10i         5486.577673021294+1.1783167722346644E-10i         0.9999913355071555                                8.664492844577414E-6
11.899972172688608                                8550.810554250753+2.0258720155613067E-9i          8550.810554250753+2.0258720155613067E-9i          0.018366641428672472                              0.9816333585713275
11.899972172688608                                11292.851038271929+2.8782326145945045E-9i         11292.851038271929+2.8782326145945045E-9i         0.02403202205125596                               0.9759679779487441
11.899972172688608                                19012.80202256865-1.3288233451036322E-8i          19012.80202256865-1.3288233451036322E-8i          0.04954848990777995                               0.9504515100922203
11.899972172688608                                25033.4945015482-3.987035566885906E-8i            25033.4945015482-3.987035566885906E-8i            0.03455957700914826                               0.9654404229908514
11.899972172688608                                35286.34614672904+1.7908321747358782E-8i          35286.34614672904+1.7908321747358782E-8i          0.9995060267220103                                4.939732779906803E-4
11.899972172688608                                36077.0143173286-2.4274975102178227E-7i           36077.0143173286-2.4274975102178227E-7i           0.058330200282537804                              0.941669799717464
11.899972172688608                                40874.70559640141-9.891561647726514E-10i          40874.70559640141-9.891561647726514E-10i          0.06281601142061438                               0.9371839885793852
11.899972172688608                                46614.84681117337-2.5667997835777227E-8i          46614.84681117337-2.5667997835777227E-8i          0.998948287575078                                 0.0010517124249209491
11.899972172688608                                54378.58434706694-2.6797066412272243E-8i          54378.58434706694-2.6797066412272243E-8i          0.07704226818282106                               0.9229577318171787
11.899972172688608                                59782.99837907077+1.0166224079217233E-7i          59782.99837907077+1.0166224079217233E-7i          0.07796112698517171                               0.9220388730148277
11.899972172688608                                74007.02919236664+2.1999510986323277E-7i          74007.02919236664+2.1999510986323277E-7i          0.08119108049775495                               0.9188089195022445
11.899972172688608                                79980.32043709312+9.747590620233515E-8i           79980.32043709312+9.747590620233515E-8i           0.9966508152028023                                0.0033491847971979386
11.899972172688608                                80861.43927893169-4.4509559599825685E-7i          80861.43927893169-4.4509559599825685E-7i          0.10979485759791602                               0.890205142402083
11.899972172688608                                90725.15230767016-4.915412161195095E-9i           90725.15230767016-4.915412161195095E-9i           0.9957144434847314                                0.004285556515268653
11.899972172688608                                96256.73911143122+2.974483139326981E-7i           96256.73911143122+2.974483139326981E-7i           0.11118358019086891                               0.8888164198091315
11.899972172688608                                102466.59945048163+1.782572200617597E-6i          102466.59945048163+1.782572200617597E-6i          0.11550316942870366                               0.8844968305712961
12.340711882788186                                37.189271231527655+1.4043531175806314E-9i         37.189271231527655+1.4043531175806314E-9i         1.1161327461971075E-4                             0.99988838672538
12.340711882788186                                1398.2688337361526+6.022137945403006E-11i         1398.2688337361526+6.022137945403006E-11i         0.004693508229841289                              0.9953064917701586
12.340711882788186                                2436.704759541699+8.012313322524541E-11i          2436.704759541699+8.012313322524541E-11i          0.009208029241592234                              0.9907919707584077
12.340711882788186                                5689.639312285928+7.647984733093337E-11i          5689.639312285928+7.647984733093337E-11i          0.9999906828147259                                9.317185274877748E-6
12.340711882788186                                8513.36269774383-2.960600364782428E-9i            8513.36269774383-2.960600364782428E-9i            0.018204769052100205                              0.9817952309479004
12.340711882788186                                11339.529847709757-4.987247875769044E-9i          11339.529847709757-4.987247875769044E-9i          0.024191171677054153                              0.9758088283229461
12.340711882788186                                18970.113250471804-2.3392395801235503E-8i         18970.113250471804-2.3392395801235503E-8i         0.04927076938163163                               0.9507292306183688
12.340711882788186                                25081.83582619692+1.4296064176929324E-7i          25081.83582619692+1.4296064176929324E-7i          0.03486356363996446                               0.9651364363600357
12.340711882788186                                35076.05607008093-4.541528632507319E-9i           35076.05607008093-4.541528632507319E-9i           0.9995141050645292                                4.858949354701075E-4
12.340711882788186                                35995.281257054725-3.9972115762262764E-9i         35995.281257054725-3.9972115762262764E-9i         0.058118626575623916                              0.9418813734243762
12.340711882788186                                40961.60460747645-2.2276060333640745E-8i          40961.60460747645-2.2276060333640745E-8i          0.06301781808895975                               0.9369821819110397
12.340711882788186                                46808.67738254545-1.878781628540514E-8i           46808.67738254545-1.878781628540514E-8i           0.998938389751135                                 0.0010616102488646146
12.340711882788186                                54281.72884489522-1.198930370974136E-7i           54281.72884489522-1.198930370974136E-7i           0.07686342544427596                               0.9231365745557238
12.340711882788186                                59881.98635009266-4.82750378365646E-7i            59881.98635009266-4.82750378365646E-7i            0.07810275245002678                               0.9218972475499742
12.340711882788186                                73921.63898052262+3.402004909368367E-7i           73921.63898052262+3.402004909368367E-7i           0.0814601888506957                                0.9185398111493037
12.340711882788186                                79815.51989030401+8.876765973890797E-8i           79815.51989030401+8.876765973890797E-8i           0.9966603701514661                                0.0033396298485333094
12.340711882788186                                80945.8867920082-1.7502716448536273E-7i           80945.8867920082-1.7502716448536273E-7i           0.10948970720634106                               0.8905102927936587
12.340711882788186                                90902.99064473271+7.139582347612882E-8i           90902.99064473271+7.139582347612882E-8i           0.9956989195368829                                0.004301080463116019
12.340711882788186                                96170.35980661903-1.660319407881055E-7i           96170.35980661903-1.660319407881055E-7i           0.11131688700556672                               0.8886831129944339
12.340711882788186                                102547.22920101213-2.9798417607443194E-7i         102547.22920101213-2.9798417607443194E-7i         0.11534380707480346                               0.8846561929251964
12.781451592887764                                39.896616200554845-1.2210275513435089E-8i         39.896616200554845-1.2210275513435089E-8i         1.1975786337967648E-4                             0.9998802421366213
12.781451592887764                                1381.8905933624246-2.5966969309277807E-10i        1381.8905933624246-2.5966969309277807E-10i        0.004631012084499895                              0.9953689879155
12.781451592887764                                2456.633233333515-3.8540854800070763E-10i         2456.633233333515-3.8540854800070763E-10i         0.009307679289592054                              0.990692320710406
12.781451592887764                                5892.686782796519-1.3118280703509066E-10i         5892.686782796519-1.3118280703509066E-10i         0.9999900064067913                                9.99359320756749E-6
12.781451592887764                                8475.936417214278-4.9131430247069725E-9i          8475.936417214278-4.9131430247069725E-9i          0.018043888200407986                              0.9819561117995921
12.781451592887764                                11386.548923656193-4.986013189863333E-10i         11386.548923656193-4.986013189863333E-10i         0.024349294997040256                              0.9756507050029597
12.781451592887764                                18926.59771220593+2.6471816926954154E-9i          18926.59771220593+2.6471816926954154E-9i          0.048993070228770974                              0.9510069297712294
12.781451592887764                                25131.19330890837-1.3342859103359806E-8i          25131.19330890837-1.3342859103359806E-8i          0.035167761796688346                              0.9648322382033113
12.781451592887764                                34865.61706255887-3.311477057325431E-9i           34865.61706255887-3.311477057325431E-9i           0.9995219771387674                                4.7802286123274277E-4
12.781451592887764                                35913.53874639103-1.1060253611203413E-8i          35913.53874639103-1.1060253611203413E-8i          0.05791012942144171                               0.9420898705785579
12.781451592887764                                41048.71221179289-5.6568310513614965E-8i          41048.71221179289-5.6568310513614965E-8i          0.06321635295933731                               0.9367836470406624
12.781451592887764                                47001.91874619438-1.4437663283401608E-9i          47001.91874619438-1.4437663283401608E-9i          0.998928492549453                                 0.0010715074505463927
12.781451592887764                                54184.86417160767+1.0235279600133121E-7i          54184.86417160767+1.0235279600133121E-7i          0.07668820954188456                               0.9233117904581162
12.781451592887764                                59981.06043635116-4.3446367284029416E-8i          59981.06043635116-4.3446367284029416E-8i          0.07823907797333497                               0.9217609220266654
12.781451592887764                                73835.30423609898-1.789380420066921E-7i           73835.30423609898-1.789380420066921E-7i           0.08171684297265328                               0.9182831570273463
12.781451592887764                                79650.56602806044-1.3605305680960132E-7i          79650.56602806044-1.3605305680960132E-7i          0.9966696173376245                                0.00333038266237674
12.781451592887764                                81031.20303260993+3.4265859807758093E-7i          81031.20303260993+3.4265859807758093E-7i          0.10919529696705185                               0.8908047030329478
12.781451592887764                                91081.52505604873-5.05368073465571E-8i            91081.52505604873-5.05368073465571E-8i            0.9956831864848921                                0.00431681351510825
12.781451592887764                                96083.26628994982+8.155461900738591E-7i           96083.26628994982+8.155461900738591E-7i           0.11144704613231997                               0.8885529538676804
12.781451592887764                                102628.33057505633+1.2859762892669946E-7i         102628.33057505633+1.2859762892669946E-7i         0.11518658163955522                               0.8848134183604446
13.222191302987342                                42.69944768366313+2.2842747225067687E-9i          42.69944768366313+2.2842747225067687E-9i          1.2819252600572136E-4                             0.9998718074739958
13.222191302987342                                1365.600883805879+1.7912418595811612E-10i         1365.600883805879+1.7912418595811612E-10i         0.004569061253776464                              0.995430938746223
13.222191302987342                                2476.5692224666186+4.519403282521093E-11i         2476.5692224666186+4.519403282521093E-11i         0.009408036571720475                              0.9905919634282779
13.222191302987342                                6095.719840130702-1.9324304968729625E-10i         6095.719840130702-1.9324304968729625E-10i         0.9999893062574969                                1.0693742504117219E-5
13.222191302987342                                8438.556345488903+1.7572489689210888E-9i          8438.556345488903+1.7572489689210888E-9i          0.01788392687791766                               0.9821160731220832
13.222191302987342                                11433.88662185026+2.151454662279433E-9i           11433.88662185026+2.151454662279433E-9i           0.024506478007825874                              0.975493521992175
13.222191302987342                                18882.29858721983+5.4508590874103733E-8i          18882.29858721983+5.4508590874103733E-8i          0.04871572630703296                               0.9512842736929656
13.222191302987342                                25181.521852046902-5.208926117494268E-8i          25181.521852046902-5.208926117494268E-8i          0.03547184300547166                               0.9645281569945289
13.222191302987342                                34655.050627276025-1.0101548457811504E-8i         34655.050627276025-1.0101548457811504E-8i         0.9995297025982535                                4.7029740174811427E-4
13.222191302987342                                35831.80224229138-6.479004921230318E-8i           35831.80224229138-6.479004921230318E-8i           0.05770428646008124                               0.9422957135399183
13.222191302987342                                41136.01436035971+4.108106273817226E-8i           41136.01436035971+4.108106273817226E-8i           0.06341198319893843                               0.936588016801061
13.222191302987342                                47194.53301505804+1.9906168984582492E-9i          47194.53301505804+1.9906168984582492E-9i          0.9989186029417566                                0.001081397058244056
13.222191302987342                                54087.99755156422-3.465228395737785E-8i           54087.99755156422-3.465228395737785E-8i           0.07651614825753839                               0.9234838517424615
13.222191302987342                                60080.21338003428-1.2835540714541985E-8i          60080.21338003428-1.2835540714541985E-8i          0.07837054381512108                               0.9216294561848792
13.222191302987342                                73748.09378543127+5.419353822101077E-7i           73748.09378543127+5.419353822101077E-7i           0.08196145726741015                               0.9180385427325906
13.222191302987342                                79485.5440047648+1.1268649443126208E-8i           79485.5440047648+1.1268649443126208E-8i           0.9966787117636733                                0.0033212882363275855
13.222191302987342                                81117.31408999868-7.611614963090118E-7i           81117.31408999868-7.611614963090118E-7i           0.10891103483672857                               0.8910889651632704
13.222191302987342                                91260.67934934287-3.775010876494561E-8i           91260.67934934287-3.775010876494561E-8i           0.9956672575389445                                0.004332742461056097
13.222191302987342                                95995.52408277213+6.190700778940475E-7i           95995.52408277213+6.190700778940475E-7i           0.11157429331089812                               0.8884257066891017
13.222191302987342                                102709.8343229101-6.539827364786593E-7i           102709.8343229101-6.539827364786593E-7i           0.11503126569576902                               0.8849687343042322
13.66293101308692                                 45.59781256827727-1.6730875826126707E-9i          45.59781256827727-1.6730875826126707E-9i          1.3691771495457158E-4                             0.9998630822850457
13.66293101308692                                 1349.4001955012461+1.6311829498783815E-10i        1349.4001955012461+1.6311829498783815E-10i        0.004507653338184956                              0.9954923466618145
13.66293101308692                                 2496.509007451956-9.294037107015193E-11i          2496.509007451956-9.294037107015193E-11i          0.009509095823278968                              0.9904909041767213
13.66293101308692                                 6298.738259160754-1.6228468886945693E-10i         6298.738259160754-1.6228468886945693E-10i         0.9999885823274984                                1.1417672502452432E-5
13.66293101308692                                 8401.24510057773+7.22316583986212E-10i            8401.24510057773+7.22316583986212E-10i            0.017724817725312068                              0.9822751822746885
13.66293101308692                                 11481.523449924534-5.681687402430979E-9i          11481.523449924534-5.681687402430979E-9i          0.02466280287683467                               0.9753371971231647
13.66293101308692                                 18837.257317290627+1.0786208875881655E-9i         18837.257317290627+1.0786208875881655E-9i         0.04843903299306717                               0.9515609670069325
13.66293101308692                                 25232.777989751914+4.5601544236234664E-8i         25232.777989751914+4.5601544236234664E-8i         0.0357755217598687                                0.9642244782401319
13.66293101308692                                 34444.37627577569-1.0940346528999416E-9i          34444.37627577569-1.0940346528999416E-9i          0.9995373120339559                                4.626879660441584E-4
13.66293101308692                                 35750.08568928665+5.724495084871307E-9i           35750.08568928665+5.724495084871307E-9i           0.05750074137319144                               0.9424992586268088
13.66293101308692                                 41223.498616883684-5.163434887569765E-8i          41223.498616883684-5.163434887569765E-8i          0.06360503903035737                               0.9363949609696419
13.66293101308692                                 47386.483441155506-4.448220928624536E-9i          47386.483441155506-4.448220928624536E-9i          0.9989087275211841                                0.0010912724788165154
13.66293101308692                                 53991.13539937629+4.566519074718635E-8i           53991.13539937629+4.566519074718635E-8i           0.07634682252049221                               0.9236531774795068
13.66293101308692                                 60179.438738516634-1.643563847291143E-8i          60179.438738516634-1.643563847291143E-8i          0.07849753414734517                               0.9215024658526544
13.66293101308692                                 73660.07080548572-2.425716644221264E-7i           73660.07080548572-2.425716644221264E-7i           0.08219446559497842                               0.9178055344050228
13.66293101308692                                 79320.5321911224-2.3730624540825388E-9i           79320.5321911224-2.3730624540825388E-9i           0.9966877076843168                                0.0033122923156830124
13.66293101308692                                 81204.15144348814+1.3519492099797518E-6i          81204.15144348814+1.3519492099797518E-6i          0.1086364079137436                                0.8913635920862574
13.66293101308692                                 91440.38467960841+2.8162680372615414E-8i          91440.38467960841+2.8162680372615414E-8i          0.9956511447717278                                0.004348855228272437
13.66293101308692                                 95907.19349198084+5.325486383746824E-7i           95907.19349198084+5.325486383746824E-7i           0.1116988638756492                                0.8883011361243508
13.66293101308692                                 102791.67626673628-1.0364609524140642E-7i         102791.67626673628-1.0364609524140642E-7i         0.11487763316087446                               0.8851223668391252
14.103670723186498                                48.59176000364993+1.1784525909691758E-9i          48.59176000364993+1.1784525909691758E-9i          1.459338993037744E-4                              0.9998540661006953
14.103670723186498                                1333.288994259988+3.4981622626993046E-10i         1333.288994259988+3.4981622626993046E-10i         0.004446785822428115                              0.995553214177571
14.103670723186498                                2516.4487354407665-5.571075568653097E-11i         2516.4487354407665-5.571075568653097E-11i         0.009610851174910957                              0.9903891488250883
14.103670723186498                                6501.741833167986+4.926788453365299E-12i          6501.741833167986+4.926788453365299E-12i          0.9999878345557012                                1.216544429823454E-5
14.103670723186498                                8364.02356003414+1.4341655569275235E-9i           8364.02356003414+1.4341655569275235E-9i           0.017566498200869713                              0.9824335017991295
14.103670723186498                                11529.441796550087+5.053888312350873E-10i         11529.441796550087+5.053888312350873E-10i         0.024818347869109542                              0.9751816521308897
14.103670723186498                                18791.513623380586+4.058326688243941E-9i          18791.513623380586+4.058326688243941E-9i          0.04816324994054654                               0.9518367500594521
14.103670723186498                                25284.91986608058+3.094558240307181E-8i           25284.91986608058+3.094558240307181E-8i           0.036078552395217726                              0.9639214476047836
14.103670723186498                                34233.61181172615-1.0884013934881263E-8i          34233.61181172615-1.0884013934881263E-8i          0.9995448219965001                                4.551780035005647E-4
14.103670723186498                                35668.401764118425+2.4018116634935614E-8i         35668.401764118425+2.4018116634935614E-8i         0.057299183762859786                              0.9427008162371399
14.103670723186498                                41311.15391619376+1.7515656681313733E-8i          41311.15391619376+1.7515656681313733E-8i          0.06379581910111078                               0.9362041808988896
14.103670723186498                                47577.734102528084-3.417747468176174E-9i          47577.734102528084-3.417747468176174E-9i          0.9988988725573378                                0.001101127442662563
14.103670723186498                                53894.28344865074+4.431625469271653E-8i           53894.28344865074+4.431625469271653E-8i           0.07617985816079079                               0.9238201418392086
14.103670723186498                                60278.73075471619-9.797208452508816E-8i           60278.73075471619-9.797208452508816E-8i           0.07862038526713203                               0.9213796147328696
14.103670723186498                                73571.29331807494+5.618008186621794E-7i           73571.29331807494+5.618008186621794E-7i           0.08241631264050706                               0.917583687359493
14.103670723186498                                79155.60321107453+1.5708840342878928E-8i          79155.60321107453+1.5708840342878928E-8i          0.9966966250061637                                0.0033033749938363834
14.103670723186498                                81291.65144223871-7.702315965279816E-7i           81291.65144223871-7.702315965279816E-7i           0.10837092485884138                               0.8916290751411595
14.103670723186498                                91620.5785581424+2.0570890425974226E-8i           91620.5785581424+2.0570890425974226E-8i           0.9956348592182387                                0.004365140781760254
14.103670723186498                                95818.33017381726-2.678719613991338E-7i           95818.33017381726-2.678719613991338E-7i           0.11182099105326447                               0.8881790089467354
14.103670723186498                                102873.79671206092+1.1349813096035235E-6i         102873.79671206092+1.1349813096035235E-6i         0.11472546112097042                               0.8852745388790298
14.544410433286076                                51.68134019134766+1.1185431537930062E-9i          51.68134019134766+1.1185431537930062E-9i          1.552415648735527E-4                              0.9998447584351257
14.544410433286076                                1317.2677234132932+1.0794542416264235E-10i        1317.2677234132932+1.0794542416264235E-10i        0.004386456095914768                              0.9956135439040842
14.544410433286076                                2536.384412933167-1.9778466378166896E-11i         2536.384412933167-1.9778466378166896E-11i         0.009713296071671809                              0.9902867039283275
14.544410433286076                                6704.730372726843+6.620707162440982E-12i          6704.730372726843+6.620707162440982E-12i          0.9999870628420083                                1.2937157991729786E-5
14.544410433286076                                8326.911097649636+1.6542251000855018E-9i          8326.911097649636+1.6542251000855018E-9i          0.017408910652044533                              0.9825910893479552
14.544410433286076                                11577.625697776703-3.506635902558038E-9i          11577.625697776703-3.506635902558038E-9i          0.02497318739535502                               0.9750268126046456
14.544410433286076                                18745.105533746188+3.226227796580828E-8i          18745.105533746188+3.226227796580828E-8i          0.047888603812791704                              0.9521113961872082
14.544410433286076                                25337.907201582075-6.342516105373668E-9i          25337.907201582075-6.342516105373668E-9i          0.03638072602619056                               0.9636192739738099
14.544410433286076                                34022.773564693576+1.0671083806560069E-8i         34022.773564693576+1.0671083806560069E-8i         0.9995522417468463                                4.477582531536586E-4
14.544410433286076                                35586.76207989615+5.656845512889132E-8i           35586.76207989615+5.656845512889132E-8i           0.05709933797647017                               0.9429006620235293
14.544410433286076                                41398.970364561916-3.5757780667474964E-10i        41398.970364561916-3.5757780667474964E-10i        0.0639845950661186                                0.9360154049338812
14.544410433286076                                47768.24963701686+3.037842739517561E-8i           47768.24963701686+3.037842739517561E-8i           0.9988890440390397                                0.0011109559609603313
14.544410433286076                                53797.44685565669-6.083751911421966E-9i           53797.44685565669-6.083751911421966E-9i           0.07601491901782792                               0.9239850809821728
14.544410433286076                                60378.08425679612+8.681722705694794E-8i           60378.08425679612+8.681722705694794E-8i           0.07873939239687207                               0.9212606076031282
14.544410433286076                                73481.81465147102-3.119092649949142E-7i           73481.81465147102-3.119092649949142E-7i           0.08262744727275236                               0.9173725527272472
14.544410433286076                                78990.8248236364+4.428624098369895E-9i            78990.8248236364+4.428624098369895E-9i            0.9967054700093649                                0.0032945299906347054
14.544410433286076                                81379.75481327117+6.017683625174666E-7i           81379.75481327117+6.017683625174666E-7i           0.10811410203603539                               0.8918858979639648
14.544410433286076                                91801.20401073097+7.431001039990536E-8i           91801.20401073097+7.431001039990536E-8i           0.9956184109482725                                0.004381589051726468
14.544410433286076                                95728.98568115936-1.1042923357459352E-7i          95728.98568115936-1.1042923357459352E-7i          0.11194090481818611                               0.8880590951818144
14.544410433286076                                102956.13993401673+5.38607967652043E-7i           102956.13993401673+5.38607967652043E-7i           0.11457453126200763                               0.8854254687379923
