% Model:              off_off_off.mph
% Version:            COMSOL 6.3.0.335
% Date:               Feb 6 2025, 22:41
% Table:              Table 9 - Global Evaluation 2
% k (1/m)                                         Eigenfrequency (Hz)                               Frequency (Hz)                                    p_ax (1)                                          p_tr (1)
0                                                 0.04514428009739759i                              0.04514428009739759i                              NaN                                               NaN
0                                                 0.04391962296830805                               0.04391962296830805                               NaN                                               NaN
0                                                 1955.0211804642363                                1955.0211804642363                                NaN                                               NaN
0                                                 1961.3546262725856                                1961.3546262725856                                NaN                                               NaN
0                                                 10671.11219121512                                 10671.11219121512                                 NaN                                               NaN
0                                                 10677.667574502375                                10677.667574502375                                NaN                                               NaN
0                                                 20921.40447463754                                 20921.40447463754                                 NaN                                               NaN
0                                                 26653.787627615176                                26653.787627615176                                NaN                                               NaN
0                                                 41360.06131153889                                 41360.06131153889                                 NaN                                               NaN
0                                                 41378.61702471798                                 41378.61702471798                                 NaN                                               NaN
0                                                 42271.63491464612                                 42271.63491464612                                 NaN                                               NaN
0                                                 43260.77183118227                                 43260.77183118227                                 NaN                                               NaN
0                                                 61275.52704630262                                 61275.52704630262                                 NaN                                               NaN
0                                                 61302.63797215087                                 61302.63797215087                                 NaN                                               NaN
0                                                 79858.44521956838                                 79858.44521956838                                 NaN                                               NaN
0                                                 86493.55560189688                                 86493.55560189688                                 NaN                                               NaN
0                                                 88704.15959267101                                 88704.15959267101                                 NaN                                               NaN
0                                                 90050.62056664334                                 90050.62056664334                                 NaN                                               NaN
0                                                 105216.55159512952                                105216.55159512952                                NaN                                               NaN
0                                                 105259.55242834512                                105259.55242834512                                NaN                                               NaN
5.729616231294515                                 11342.319348525696+5.290741619928628E-8i          11342.319348525696+5.290741619928628E-8i          0.022579582535025025                              0.9774204174649743
5.729616231294515                                 20759.230750391016-2.41513776385339E-7i           20759.230750391016-2.41513776385339E-7i           0.05404552927676716                               0.9459544707232326
5.729616231294515                                 26838.926853097375-5.758199032370169E-7i          26838.926853097375-5.758199032370169E-7i          0.026058697634116692                              0.9739413023658848
5.729616231294515                                 39891.8389728846-6.344791327873272E-8i            39891.8389728846-6.344791327873272E-8i            0.9993778015133549                                6.2219848664645E-4
5.729616231294515                                 40161.2420722581+1.465389669423226E-7i            40161.2420722581+1.465389669423226E-7i            0.05817655828090263                               0.9418234417190986
5.729616231294515                                 42590.7162182494-6.526079721916558E-7i            42590.7162182494-6.526079721916558E-7i            0.06164265157506968                               0.93835734842493
5.729616231294515                                 45584.224529249346+1.802937161232228E-7i          45584.224529249346+1.802937161232228E-7i          0.9991276932895067                                8.723067104929193E-4
5.729616231294515                                 59925.208608492234-4.175795743384191E-6i          59925.208608492234-4.175795743384191E-6i          0.07284161416303131                               0.9271583858369676
5.729616231294515                                 62658.2750349458+3.9560285496093E-6i              62658.2750349458+3.9560285496093E-6i              0.07507579072321223                               0.9249242092767885
5.729616231294515                                 79551.14603980414-1.2827620776331363E-7i          79551.14603980414-1.2827620776331363E-7i          0.06803530067750904                               0.9319646993224918
5.729616231294515                                 86808.21158353935-2.6908345465529498E-6i          86808.21158353935-2.6908345465529498E-6i          0.1221876401733958                                0.8778123598266058
5.729616231294515                                 86822.04031879564-1.3412790262530326E-7i          86822.04031879564-1.3412790262530326E-7i          0.9948023784877237                                0.0051976215122753995
5.729616231294515                                 91979.07267839872+7.344092708834131E-7i           91979.07267839872+7.344092708834131E-7i           0.9960655324734562                                0.003934467526543727
5.729616231294515                                 103974.1825999378-1.0694479121302074E-5i          103974.1825999378-1.0694479121302074E-5i          0.10567248121517413                               0.894327518784825
5.729616231294515                                 106447.63638148601-4.187319386600368E-6i          106447.63638148601-4.187319386600368E-6i          0.10491886103181423                               0.8950811389681845
6.170355941394093                                 9.64574306916606-1.8994138247741013E-8i           9.64574306916606-1.8994138247741013E-8i           2.7834320260047982E-5                             0.9999721656797407
6.170355941394093                                 1695.4654581285217-3.43070855233509E-12i          1695.4654581285217-3.43070855233509E-12i          0.005723476609251008                              0.9942765233907478
6.170355941394093                                 2233.9775474337166+3.7972025650474546E-10i        2233.9775474337166+3.7972025650474546E-10i        0.008030241414364486                              0.9919697585856353
6.170355941394093                                 2978.9167630601823-9.824479933674811E-11i         2978.9167630601823-9.824479933674811E-11i         0.9999977439075772                                2.2560924243304296E-6
6.170355941394093                                 9989.696607529952-2.105329771402426E-7i           9989.696607529952-2.105329771402426E-7i           0.018915902780138535                              0.981084097219861
6.170355941394093                                 11394.803037466458+1.982041401867966E-7i          11394.803037466458+1.982041401867966E-7i          0.022713959780279878                              0.9772860402197209
6.170355941394093                                 20734.24082096201-3.8928580780467013E-7i          20734.24082096201-3.8928580780467013E-7i          0.05384787767633613                               0.9461521223236642
6.170355941394093                                 26867.57951288606+2.1176533223630012E-7i          26867.57951288606+2.1176533223630012E-7i          0.02627037629049962                               0.9737296237095004
6.170355941394093                                 39675.569860991745-5.4929163022722384E-8i         39675.569860991745-5.4929163022722384E-8i         0.999403414527046                                 5.965854729531224E-4
6.170355941394093                                 40068.88816155225+6.586213397290586E-7i           40068.88816155225+6.586213397290586E-7i           0.05802533972037581                               0.9419746602796218
6.170355941394093                                 42685.183293350354-5.510245536999949E-8i          42685.183293350354-5.510245536999949E-8i          0.06178009527923233                               0.9382199047207691
6.170355941394093                                 45791.378924694014+4.1497563847469244E-7i         45791.378924694014+4.1497563847469244E-7i         0.9991192167753753                                8.80783224623647E-4
6.170355941394093                                 59820.57636061089-1.374977893844993E-6i           59820.57636061089-1.374977893844993E-6i           0.07274499513166323                               0.9272550048683377
6.170355941394093                                 62763.75779043435+1.277465430735032E-6i           62763.75779043435+1.277465430735032E-6i           0.07515237007286997                               0.9248476299271317
6.170355941394093                                 79504.49711769838+8.892614796819003E-6i           79504.49711769838+8.892614796819003E-6i           0.06831960361978305                               0.9316803963802164
6.170355941394093                                 86641.1494430865-1.6367017330484208E-6i           86641.1494430865-1.6367017330484208E-6i           0.9966150293600551                                0.0033849706399428528
6.170355941394093                                 86856.06184603006+9.486800415868107E-7i           86856.06184603006+9.486800415868107E-7i           0.12013778696709501                               0.8798622130329048
6.170355941394093                                 92167.39164010006+1.2477886279976319E-6i          92167.39164010006+1.2477886279976319E-6i          0.9960566556424071                                0.003943344357590802
6.170355941394093                                 103875.12514632862-1.3402750841911008E-5i         103875.12514632862-1.3402750841911008E-5i         0.10569467195549496                               0.8943053280445068
6.170355941394093                                 106537.953508263-1.473221231629571E-5i            106537.953508263-1.473221231629571E-5i            0.10488211305669268                               0.8951178869433081
6.611095651493671                                 11.073406126541197+9.668351302726204E-9i          11.073406126541197+9.668351302726204E-9i          3.195706969618103E-5                              0.9999680429303046
6.611095651493671                                 1677.2884664049936+4.301539177347932E-10i         1677.2884664049936+4.301539177347932E-10i         0.00565073558464486                               0.9943492644153568
6.611095651493671                                 2254.060603880821-7.076205545567219E-11i          2254.060603880821-7.076205545567219E-11i          0.008122690461017788                              0.9918773095389822
6.611095651493671                                 3191.670559700389+1.2067614870984178E-10i         3191.670559700389+1.2067614870984178E-10i         0.9999974136768185                                2.5863231820161433E-6
6.611095651493671                                 9942.381564036748+1.337666778940834E-7i           9942.381564036748+1.337666778940834E-7i           0.018778066934260887                              0.9812219330657398
6.611095651493671                                 11447.432983014463-1.4112530905333365E-9i         11447.432983014463-1.4112530905333365E-9i         0.022848309924917116                              0.9771516900750826
6.611095651493671                                 20707.661250556997+6.06720597185788E-7i           20707.661250556997+6.06720597185788E-7i           0.053640427149553076                              0.9463595728504464
6.611095651493671                                 26898.09120568137+2.0139208164765315E-7i          26898.09120568137+2.0139208164765315E-7i          0.026492321319558993                              0.9735076786804414
6.611095651493671                                 39458.735646149275+2.6982967653961284E-7i         39458.735646149275+2.6982967653961284E-7i         0.9994177393285827                                5.822606714198233E-4
6.611095651493671                                 39976.61946894334+1.2615270961518602E-6i          39976.61946894334+1.2615270961518602E-6i          0.057885297491288484                              0.9421147025087109
6.611095651493671                                 42779.7224012855-2.3906623354727276E-8i           42779.7224012855-2.3906623354727276E-8i           0.06191791899612931                               0.9380820810038707
6.611095651493671                                 45998.3847924757+1.0152792846055428E-7i           45998.3847924757+1.0152792846055428E-7i           0.9991105625325055                                8.894374674950643E-4
6.611095651493671                                 59715.98635443455-1.0684656801669132E-6i          59715.98635443455-1.0684656801669132E-6i          0.07264745145196644                               0.9273525485480317
6.611095651493671                                 62869.26157800503+3.037121363443288E-6i           62869.26157800503+3.037121363443288E-6i           0.07522831629270271                               0.9247716837072987
6.611095651493671                                 79455.06248708381+1.1778773225395705E-6i          79455.06248708381+1.1778773225395705E-6i          0.06861208471279402                               0.9313879152872061
6.611095651493671                                 86459.94586932547+1.1021112773030613E-6i          86459.94586932547+1.1021112773030613E-6i          0.9966271488732836                                0.003372851126715229
6.611095651493671                                 86906.75082965179-5.838275912138736E-5i           86906.75082965179-5.838275912138736E-5i           0.1198445872339872                                0.8801554127660122
6.611095651493671                                 92356.62598295607+2.1014623765418847E-6i          92356.62598295607+2.1014623765418847E-6i          0.9960468855313452                                0.0039531144686538525
6.611095651493671                                 103775.82537347302-6.779525211289299E-6i          103775.82537347302-6.779525211289299E-6i          0.10571647451592656                               0.8942835254840739
6.611095651493671                                 106627.84466007067+1.059581447195254E-7i          106627.84466007067+1.059581447195254E-7i          0.1048446983002886                                0.8951553016997107
7.051835361593249                                 12.599671226719861-2.3585337915363767E-8i         12.599671226719861-2.3585337915363767E-8i         3.6365405706379246E-5                             0.9999636345942927
7.051835361593249                                 1659.1942605799138-3.449731974204063E-10i         1659.1942605799138-3.449731974204063E-10i         0.005578628961823262                              0.9944213710381765
7.051835361593249                                 2274.1844357437326-6.007450827457682E-10i         2274.1844357437326-6.007450827457682E-10i         0.008215849236934901                              0.991784150763065
7.051835361593249                                 3404.419374858963-3.9431077196662224E-11i         3404.419374858963-3.9431077196662224E-11i         0.9999970594934706                                2.940506529603616E-6
7.051835361593249                                 9895.297600657443-1.0650958630806905E-7i          9895.297600657443-1.0650958630806905E-7i          0.018640031272088062                              0.9813599687279136
7.051835361593249                                 11500.206976168236+8.325351432303404E-9i          11500.206976168236+8.325351432303404E-9i          0.02298264059100715                               0.9770173594089936
7.051835361593249                                 20679.539824824657-7.709834577581584E-7i          20679.539824824657-7.709834577581584E-7i          0.05342397465423072                               0.9465760253457691
7.051835361593249                                 26930.413736064183+5.7104737113845417E-8i         26930.413736064183+5.7104737113845417E-8i         0.026723648956564688                              0.9732763510434382
7.051835361593249                                 39241.42032465535+3.6145269910536007E-8i          39241.42032465535+3.6145269910536007E-8i          0.9994286010387956                                5.713989612046675E-4
7.051835361593249                                 39884.43556657089+2.004699863577814E-6i           39884.43556657089+2.004699863577814E-6i           0.05774870737444898                               0.9422512926255511
7.051835361593249                                 42874.33289322477+3.4294354161905044E-7i          42874.33289322477+3.4294354161905044E-7i          0.06205614453177814                               0.937943855468223
7.051835361593249                                 46205.15092216982+1.6381151488518116E-7i          46205.15092216982+1.6381151488518116E-7i          0.9991017644612404                                8.982355387595616E-4
7.051835361593249                                 59611.439559128215-1.1396752211318122E-6i         59611.439559128215-1.1396752211318122E-6i         0.07254896228763431                               0.9274510377123658
7.051835361593249                                 62974.78546891547+5.20735317095044E-6i            62974.78546891547+5.20735317095044E-6i            0.07530363382249468                               0.9246963661775063
7.051835361593249                                 79402.95513993315+8.255776345650319E-7i           79402.95513993315+8.255776345650319E-7i           0.06891096607218535                               0.9310890339278144
7.051835361593249                                 86278.55257538495+7.55564042729967E-7i            86278.55257538495+7.55564042729967E-7i            0.9966349854770367                                0.003365014522964065
7.051835361593249                                 86960.1967278156+2.4197514704392065E-6i           86960.1967278156+2.4197514704392065E-6i           0.11954933933710664                               0.8804506606628941
7.051835361593249                                 92546.62526533057+5.015119645468967E-7i           92546.62526533057+5.015119645468967E-7i           0.9960363577561532                                0.003963642243848681
7.051835361593249                                 103676.28845124147-7.724538574941748E-7i          103676.28845124147-7.724538574941748E-7i          0.10573789884935293                               0.8942621011506491
7.051835361593249                                 106717.3002966081+5.17186661973823E-6i            106717.3002966081+5.17186661973823E-6i            0.1048066124768018                                0.8951933875231991
7.492575071692827                                 14.224562387089795+9.994317623042653E-9i          14.224562387089795+9.994317623042653E-9i          4.105958133993741E-5                              0.9999589404186602
7.492575071692827                                 1641.1836292946205-2.6742400599810307E-11i        1641.1836292946205-2.6742400599810307E-11i        0.005507152920667138                              0.9944928470793319
7.492575071692827                                 2294.3466369207385-8.136137702484373E-12i         2294.3466369207385-8.136137702484373E-12i         0.008309717470949302                              0.9916902825290503
7.492575071692827                                 3617.1630053737335+3.1260238422655513E-11i        3617.1630053737335+3.1260238422655513E-11i        0.9999966818768317                                3.3181231682269106E-6
7.492575071692827                                 9848.44863665452-6.006451700713587E-8i            9848.44863665452-6.006451700713587E-8i            0.018501792686820482                              0.9814982073131783
7.492575071692827                                 11553.12284942518-3.521583949876049E-8i           11553.12284942518-3.521583949876049E-8i           0.023116959463287016                              0.9768830405367144
7.492575071692827                                 20649.925250288114+5.7467042123831745E-8i         20649.925250288114+5.7467042123831745E-8i         0.053199307533057995                              0.9468006924669413
7.492575071692827                                 26964.497964919072+7.005664811202327E-7i          26964.497964919072+7.005664811202327E-7i          0.026963488185597552                              0.9730365118144005
7.492575071692827                                 39023.690374107464+1.3094263713527015E-8i         39023.690374107464+1.3094263713527015E-8i         0.9994380672191502                                5.619327808493268E-4
7.492575071692827                                 39792.33655981686+1.3341266359905423E-7i          39792.33655981686+1.3341266359905423E-7i          0.05761350580295056                               0.9423864941970507
7.492575071692827                                 42969.01412659797-7.366085664767576E-7i           42969.01412659797-7.366085664767576E-7i           0.06219479504103777                               0.9378052049589621
7.492575071692827                                 46411.602449315666+1.809075464535415E-7i          46411.602449315666+1.809075464535415E-7i          0.9990928496072642                                9.07150392736869E-4
7.492575071692827                                 59506.93692513116-1.9467983900623887E-6i          59506.93692513116-1.9467983900623887E-6i          0.07244950573104326                               0.9275504942689563
7.492575071692827                                 63080.328599895685+5.800422853520083E-6i          63080.328599895685+5.800422853520083E-6i          0.07537832668786877                               0.9246216733121324
7.492575071692827                                 79348.287796476-6.128426174546665E-7i             79348.287796476-6.128426174546665E-7i             0.06921457510151839                               0.9307854248984817
7.492575071692827                                 86097.09399907396-3.9555821991487857E-7i          86097.09399907396-3.9555821991487857E-7i          0.9966425792387883                                0.0033574207612123473
7.492575071692827                                 87016.28571775956-8.49706798930203E-6i            87016.28571775956-8.49706798930203E-6i            0.11924957906336689                               0.8807504209366319
7.492575071692827                                 92737.27023515408+5.764997724267577E-7i           92737.27023515408+5.764997724267577E-7i           0.9960251802070693                                0.003974819792930091
7.492575071692827                                 103576.51917177248-1.4742007903074299E-6i         103576.51917177248-1.4742007903074299E-6i         0.10575895485223544                               0.8942410451477647
7.492575071692827                                 106806.31074238892+1.625690679441272E-6i          106806.31074238892+1.625690679441272E-6i          0.10476785152369741                               0.8952321484763028
7.933314781792405                                 15.94810802610175+1.0032260962350097E-8i          15.94810802610175+1.0032260962350097E-8i          4.6039866370990605E-5                             0.999953960133629
7.933314781792405                                 1623.2573281369423-1.7377797452317832E-10i        1623.2573281369423-1.7377797452317832E-10i        0.005436303691470238                              0.9945636963085286
7.933314781792405                                 2314.544717154931+2.9449279088760414E-10i         2314.544717154931+2.9449279088760414E-10i         0.008404294787858667                              0.9915957052121422
7.933314781792405                                 3829.901272445545+8.426295463127217E-11i          3829.901272445545+8.426295463127217E-11i          0.9999962810481597                                3.7189518407025915E-6
7.933314781792405                                 9801.838675876164-7.534024667790523E-8i           9801.838675876164-7.534024667790523E-8i           0.018363348425509844                              0.9816366515744915
7.933314781792405                                 11606.178473456634+6.3807124571142044E-9i         11606.178473456634+6.3807124571142044E-9i         0.023251274285073696                              0.9767487257149264
7.933314781792405                                 20618.866856564902+1.0566489213233894E-6i         20618.866856564902+1.0566489213233894E-6i         0.05296719718385999                               0.9470328028161403
7.933314781792405                                 27000.294102336997-5.774954190908135E-7i          27000.294102336997-5.774954190908135E-7i          0.027210987793415062                              0.9727890122065855
7.933314781792405                                 38805.59966367258-8.596409917774084E-8i           38805.59966367258-8.596409917774084E-8i           0.9994468653893875                                5.531346106112296E-4
7.933314781792405                                 39700.32270921979+5.59387591612151E-7i            39700.32270921979+5.59387591612151E-7i            0.057478950226888925                              0.9425210497731107
7.933314781792405                                 43063.765454991095+3.3824743976042587E-7i         43063.765454991095+3.3824743976042587E-7i         0.06233389496778429                               0.9376661050322149
7.933314781792405                                 46617.67631550253-3.07369826198678E-7i            46617.67631550253-3.07369826198678E-7i            0.9990838399644989                                9.161600354999059E-4
7.933314781792405                                 59402.47939316512+1.8360286423923442E-6i          59402.47939316512+1.8360286423923442E-6i          0.07234905883431668                               0.927650941165684
7.933314781792405                                 63185.89012199192-9.28858597122392E-7i            63185.89012199192-9.28858597122392E-7i            0.07545239865852833                               0.9245476013414725
7.933314781792405                                 79291.1721612401+8.765942760989729E-7i            79291.1721612401+8.765942760989729E-7i            0.06952135532718047                               0.9304786446728196
7.933314781792405                                 85915.6714870498-5.615498943775983E-7i            85915.6714870498-5.615498943775983E-7i            0.9966503200661564                                0.003349679933845107
7.933314781792405                                 87074.90536650947+8.373142859137457E-6i           87074.90536650947+8.373142859137457E-6i           0.11894632946896821                               0.8810536705310328
7.933314781792405                                 92928.46472279845-3.053136745737756E-7i           92928.46472279845-3.053136745737756E-7i           0.9960134397193834                                0.003986560280617492
7.933314781792405                                 103476.52230583539+4.333860257913283E-6i          103476.52230583539+4.333860257913283E-6i          0.10577965283649966                               0.8942203471635017
7.933314781792405                                 106894.86616378967-2.256705545405098E-6i          106894.86616378967-2.256705545405098E-6i          0.10472841159853642                               0.8952715884014605
8.374054491891984                                 17.77034426664638+3.3177741893415546E-8i          17.77034426664638+3.3177741893415546E-8i          5.1306547372210525E-5                             0.9999486934526267
8.374054491891984                                 1605.4160823308728+3.069951312408287E-10i         1605.4160823308728+3.069951312408287E-10i         0.005366077533206416                              0.9946339224667925
8.374054491891984                                 2334.776097143137+7.743366585585004E-10i          2334.776097143137+7.743366585585004E-10i          0.00849958052692916                               0.9915004194730724
8.374054491891984                                 4042.634022968586-1.8598434380765527E-10i         4042.634022968586-1.8598434380765527E-10i         0.9999958571140235                                4.14288597675727E-6
8.374054491891984                                 9755.471811255928+2.626198524643307E-8i           9755.471811255928+2.626198524643307E-8i           0.01822469611264122                               0.981775303887358
8.374054491891984                                 11659.371757437943+7.91049617537151E-8i           11659.371757437943+7.91049617537151E-8i           0.023385592863413178                              0.9766144071365856
8.374054491891984                                 20586.414318042203+9.85981677026652E-10i          20586.414318042203+9.85981677026652E-10i          0.05272839368327928                               0.94727160631672
8.374054491891984                                 27037.751991187433-8.488374257759401E-8i          27037.751991187433-8.488374257759401E-8i          0.027465322343616757                              0.9725346776563829
8.374054491891984                                 38587.192694658064+9.188784940692331E-9i          38587.192694658064+9.188784940692331E-9i          0.9994552998307129                                5.447001692866906E-4
8.374054491891984                                 39608.3943317676+5.274741395720653E-7i            39608.3943317676+5.274741395720653E-7i            0.05734471766858079                               0.9426552823314202
8.374054491891984                                 43158.58622217121+5.227441431073842E-7i           43158.58622217121+5.227441431073842E-7i           0.06247347001771318                               0.9375265299822862
8.374054491891984                                 46823.31811198397-7.34606512810533E-8i            46823.31811198397-7.34606512810533E-8i            0.9990747537486759                                9.252462513217789E-4
8.374054491891984                                 59298.067894861895+4.855824737601604E-7i          59298.067894861895+4.855824737601604E-7i          0.07224759743301903                               0.9277524025669809
8.374054491891984                                 63291.469192561424-1.3951451164984238E-6i         63291.469192561424-1.3951451164984238E-6i         0.07552585308512844                               0.9244741469148732
8.374054491891984                                 79231.71824105733+1.52925245105142E-6i            79231.71824105733+1.52925245105142E-6i            0.06982987324921261                               0.930170126750788
8.374054491891984                                 85734.3693657978-2.1822129161942336E-7i           85734.3693657978-2.1822129161942336E-7i           0.9966582527403081                                0.0033417472596919888
8.374054491891984                                 87135.9449711641-1.0336893278239488E-5i           87135.9449711641-1.0336893278239488E-5i           0.11864085227426753                               0.8813591477257333
8.374054491891984                                 93120.12993262177-3.887843390405852E-7i           93120.12993262177-3.887843390405852E-7i           0.9960012069320507                                0.003998793067950824
8.374054491891984                                 103376.30242789762+1.0046360610121965E-7i         103376.30242789762+1.0046360610121965E-7i         0.10580000333799866                               0.8941999966620027
8.374054491891984                                 106982.95654707617+2.9095559441475594E-6i         106982.95654707617+2.9095559441475594E-6i         0.10468828919394112                               0.8953117108060562
8.814794201991562                                 19.69129780423394+4.919379008349455E-9i           19.69129780423394+4.919379008349455E-9i           5.685992779308369E-5                              0.9999431400722059
8.814794201991562                                 1587.6605885651054+4.2288059761120427E-10i        1587.6605885651054+4.2288059761120427E-10i        0.0052964707227845945                             0.994703529277217
8.814794201991562                                 2355.038103687113-2.784761897337661E-10i          2355.038103687113-2.784761897337661E-10i          0.008595573665611974                              0.9914044263343857
8.814794201991562                                 4255.361130798753-7.881326037139417E-11i          4255.361130798753-7.881326037139417E-11i          0.999995410129329                                 4.589870672135616E-6
8.814794201991562                                 9709.352227570811+1.7447956331467373E-8i          9709.352227570811+1.7447956331467373E-8i          0.018085833776986585                              0.9819141662230126
8.814794201991562                                 11712.700646328914+1.8134067481019043E-8i         11712.700646328914+1.8134067481019043E-8i         0.023519923068644318                              0.9764800769313535
8.814794201991562                                 20552.617395141933+2.563557288546905E-7i          20552.617395141933+2.563557288546905E-7i          0.052483621217213706                              0.9475163787827859
8.814794201991562                                 27076.821360641527+2.1770196446268127E-7i         27076.821360641527+2.1770196446268127E-7i         0.02772569713886931                               0.9722743028611303
8.814794201991562                                 38368.50686341088-8.726672687446135E-8i           38368.50686341088-8.726672687446135E-8i           0.9994635130844841                                5.364869155151129E-4
8.814794201991562                                 39516.55176603657-6.067266366412368E-7i           39516.55176603657-6.067266366412368E-7i           0.057210646967902894                              0.9427893530320949
8.814794201991562                                 43253.47575976142-1.1438975812567795E-7i          43253.47575976142-1.1438975812567795E-7i          0.06261354723470966                               0.9373864527652893
8.814794201991562                                 47028.479839384156+1.3653032518400188E-8i         47028.479839384156+1.3653032518400188E-8i         0.9990656063056166                                9.343936943821724E-4
8.814794201991562                                 59193.703356502156+1.192547262361332E-7i          59193.703356502156+1.192547262361332E-7i          0.07214509608845694                               0.9278549039115431
8.814794201991562                                 63397.06498259986-7.069386618334111E-7i           63397.06498259986-7.069386618334111E-7i           0.0755986930366618                                0.9244013069633389
8.814794201991562                                 79170.0338528327-3.5602924307869435E-6i           79170.0338528327-3.5602924307869435E-6i           0.07013882172591078                               0.9298611782740883
8.814794201991562                                 85553.25911503042+1.0329250322863791E-6i          85553.25911503042+1.0329250322863791E-6i          0.9966663590287256                                0.0033336409712744403
8.814794201991562                                 87199.2959828518+5.177401295961286E-6i            87199.2959828518+5.177401295961286E-6i            0.11833436467369673                               0.8816656353263014
8.814794201991562                                 93312.20033667432+6.324835042182034E-8i           93312.20033667432+6.324835042182034E-8i           0.9959885399595725                                0.004011460040428514
8.814794201991562                                 103275.86399267515-1.861187728418571E-7i          103275.86399267515-1.861187728418571E-7i          0.10582001700468684                               0.8941799829953133
8.814794201991562                                 107070.5716661239+9.455449916591124E-7i           107070.5716661239+9.455449916591124E-7i           0.1046474812223421                                0.8953525187776584
9.25553391209114                                  21.711005564790153+2.375317545794994E-9i          21.711005564790153+2.375317545794994E-9i          6.270032804161757E-5                              0.9999372996719588
9.25553391209114                                  1569.9915169730323-4.7811793645241987E-11i        1569.9915169730323-4.7811793645241987E-11i        0.005227479549262598                              0.9947725204507379
9.25553391209114                                  2375.327965465116+4.573386886283843E-11i          2375.327965465116+4.573386886283843E-11i          0.00869227277287969                               0.9913077272271208
9.25553391209114                                  4468.082497972642+3.6103983786569665E-11i         4468.082497972642+3.6103983786569665E-11i         0.9999949401225899                                5.059877410304484E-6
9.25553391209114                                  9663.484205382865-2.1332197417395597E-8i          9663.484205382865-2.1332197417395597E-8i          0.017946759879758033                              0.9820532401202416
9.25553391209114                                  11766.163120775347-5.4867411491349234E-8i         11766.163120775347-5.4867411491349234E-8i         0.023654272833559704                              0.9763457271664431
9.25553391209114                                  20517.525701495477-1.1880305353019436E-7i         20517.525701495477-1.1880305353019436E-7i         0.05223357441071675                               0.9477664255892816
9.25553391209114                                  27117.452062669603+3.573993804685094E-7i          27117.452062669603+3.573993804685094E-7i          0.027991352203137553                              0.9720086477968636
9.25553391209114                                  38149.57407815616-2.6407833357086524E-9i          38149.57407815616-2.6407833357086524E-9i          0.999471577255297                                 5.284227447013808E-4
9.25553391209114                                  39424.79536279505-4.261533112638393E-7i           39424.79536279505-4.261533112638393E-7i           0.057076648503046015                              0.9429233514969522
9.25553391209114                                  43348.433386670426-3.95612944685526E-8i           43348.433386670426-3.95612944685526E-8i           0.06275415501935581                               0.9372458449806452
9.25553391209114                                  47233.118287061065+5.070016694278959E-8i          47233.118287061065+5.070016694278959E-8i          0.9990564107776078                                9.435892223906246E-4
9.25553391209114                                  59089.38671336512+4.829911402332365E-7i           59089.38671336512+4.829911402332365E-7i           0.07204152805182118                               0.9279584719481776
9.25553391209114                                  63502.67667646178-4.262592949149597E-7i           63502.67667646178-4.262592949149597E-7i           0.0756709213267185                                0.9243290786732816
9.25553391209114                                  79106.22411586878+8.193037869677342E-7i           79106.22411586878+8.193037869677342E-7i           0.07044702016439298                               0.9295529798356091
9.25553391209114                                  85372.40239876877+2.9830055067198067E-7i          85372.40239876877+2.9830055067198067E-7i          0.996674608053877                                 0.003325391946122871
9.25553391209114                                  87264.8525502857-4.101187600254556E-6i            87264.8525502857-4.101187600254556E-6i            0.1180279864281459                                0.8819720135718545
9.25553391209114                                  93504.62065363354-3.225368231501128E-7i           93504.62065363354-3.225368231501128E-7i           0.9959754870521156                                0.004024512947886636
9.25553391209114                                  103175.21135892763+2.775995606537556E-6i          103175.21135892763+2.775995606537556E-6i          0.10583970467955495                               0.8941602953204438
9.25553391209114                                  107157.70110281567+5.120346634140044E-7i          107157.70110281567+5.120346634140044E-7i          0.10460598512470295                               0.8953940148752976
9.696273622190718                                 23.829501961870665+1.0044951479458132E-8i         23.829501961870665+1.0044951479458132E-8i         6.882808557074056E-5                              0.9999311719144286
9.696273622190718                                 1552.4095124221103-7.186816249544473E-11i         1552.4095124221103-7.186816249544473E-11i         0.0051591003107648616                             0.9948408996892347
9.696273622190718                                 2395.642808538674+2.5457559006333367E-10i         2395.642808538674+2.5457559006333367E-10i         0.00878967597155098                               0.9912103240284476
9.696273622190718                                 4680.798055940717-3.561237977731032E-11i          4680.798055940717-3.561237977731032E-11i          0.9999944471072422                                5.552892757682201E-6
9.696273622190718                                 9617.872124388703-7.822441732559204E-9i           9617.872124388703-7.822441732559204E-9i           0.017807473346530475                              0.98219252665347
9.696273622190718                                 11819.757195617112+2.4794771940174544E-8i         11819.757195617112+2.4794771940174544E-8i         0.023788650155097565                              0.9762113498449021
9.696273622190718                                 20481.188497548013+1.0327661197510652E-7i         20481.188497548013+1.0327661197510652E-7i         0.05197891544736765                               0.9480210845526332
9.696273622190718                                 27159.594280001387+1.031737254888202E-7i          27159.594280001387+1.031737254888202E-7i          0.028261565342011317                              0.971738434657989
9.696273622190718                                 37930.4219442926-4.155643579126444E-8i            37930.4219442926-4.155643579126444E-8i            0.9994795307325144                                5.204692674856839E-4
9.696273622190718                                 39333.12547486598-5.441356189775351E-7i           39333.12547486598-5.441356189775351E-7i           0.056942667634442                                 0.9430573323655574
9.696273622190718                                 43443.458404411496+1.1344334814929055E-7i         43443.458404411496+1.1344334814929055E-7i         0.06289532320945751                               0.9371046767905415
9.696273622190718                                 47437.19383696421+5.736764918249765E-8i           47437.19383696421+5.736764918249765E-8i           0.9990471785913854                                9.528214086156296E-4
