% Model:              on_on_on.mph
% Version:            COMSOL 6.3.0.335
% Date:               Feb 7 2025, 00:05
% Table:              Table 9 - Global Evaluation 2
% k (1/m)                                         Eigenfrequency (Hz)                               Frequency (Hz)                                    p_ax (1)                                          p_tr (1)
0                                                 0.04839855529118364i                              0.04839855529118364i                              NaN                                               NaN
0                                                 0.04249008324400426                               0.04249008324400426                               NaN                                               NaN
0                                                 1767.4097762896258                                1767.4097762896258                                NaN                                               NaN
0                                                 1770.7010309799089                                1770.7010309799089                                NaN                                               NaN
0                                                 8531.839670349927                                 8531.839670349927                                 NaN                                               NaN
0                                                 8535.917886561243                                 8535.917886561243                                 NaN                                               NaN
0                                                 16960.188481691457                                16960.188481691457                                NaN                                               NaN
0                                                 21210.265666180625                                21210.265666180625                                NaN                                               NaN
0                                                 33252.94787708744                                 33252.94787708744                                 NaN                                               NaN
0                                                 33262.910049088685                                33262.910049088685                                NaN                                               NaN
0                                                 37530.258329896664                                37530.258329896664                                NaN                                               NaN
0                                                 38533.26728175761                                 38533.26728175761                                 NaN                                               NaN
0                                                 49850.04079701494                                 49850.04079701494                                 NaN                                               NaN
0                                                 49860.87661276475                                 49860.87661276475                                 NaN                                               NaN
0                                                 66817.32761698688                                 66817.32761698688                                 NaN                                               NaN
0                                                 69207.38595739662                                 69207.38595739662                                 NaN                                               NaN
0                                                 77448.12668619756                                 77448.12668619756                                 NaN                                               NaN
0                                                 78441.0557703943                                  78441.0557703943                                  NaN                                               NaN
0                                                 87181.96752400933                                 87181.96752400933                                 NaN                                               NaN
0                                                 87194.06371766518                                 87194.06371766518                                 NaN                                               NaN
37.02213564836456                                 60048.20893487943+5.773870451675878E-9i           60048.20893487943+5.773870451675878E-9i           0.09032981127380037                               0.9096701887262
37.02213564836456                                 65010.057584163726-5.225490762824217E-10i         65010.057584163726-5.225490762824217E-10i         0.9970555822877244                                0.0029444177122747903
37.02213564836456                                 76284.01710626502-5.198701593423672E-9i           76284.01710626502-5.198701593423672E-9i           0.11370263869077457                               0.8862973613092254
37.02213564836456                                 79198.30367478858+4.5324333171475985E-9i          79198.30367478858+4.5324333171475985E-9i          0.11418222486501256                               0.8858177751349874
37.02213564836456                                 92876.41795658508+9.421401007999037E-6i           92876.41795658508+9.421401007999037E-6i           0.9946068187991186                                0.005393181200881657
37.02213564836456                                 93356.75653892367-1.5151691399239536E-6i          93356.75653892367-1.5151691399239536E-6i          0.10689541954069583                               0.8931045804593049
37.46287535846414                                 322.4801350393241-1.1002375482391217E-9i          322.4801350393241-1.1002375482391217E-9i          0.0010514085837367106                             0.9989485914162642
37.46287535846414                                 573.4991227600204-3.3224961643467514E-10i         573.4991227600204-3.3224961643467514E-10i         0.0018967163447434442                             0.9981032836552574
37.46287535846414                                 3235.7009007762863-2.2004490521225494E-10i        3235.7009007762863-2.2004490521225494E-10i        0.014847903964188997                              0.9851520960358104
37.46287535846414                                 5872.998779248449-1.3814271121507842E-11i         5872.998779248449-1.3814271121507842E-11i         0.010142750709514085                              0.9898572492904874
37.46287535846414                                 12363.297542217695+6.273605240860148E-11i         12363.297542217695+6.273605240860148E-11i         0.03291123734109519                               0.9670887626589066
37.46287535846414                                 13740.264867595062+1.703749762335146E-10i         13740.264867595062+1.703749762335146E-10i         0.03738516039575755                               0.962614839604241
37.46287535846414                                 15961.986449116692+7.845673763385549E-11i         15961.986449116692+7.845673763385549E-11i         0.9999101763528413                                8.982364715787945E-5
37.46287535846414                                 21300.141523218404+3.2995521652006935E-12i        21300.141523218404+3.2995521652006935E-12i        0.9998268787490107                                1.73121250990635E-4
37.46287535846414                                 25168.42887650957+1.0680068234030849E-10i         25168.42887650957+1.0680068234030849E-10i         0.04714917846685468                               0.9528508215331435
37.46287535846414                                 27060.23322758844+3.003233478175934E-10i          27060.23322758844+3.003233478175934E-10i          0.05206209072085369                               0.9479379092791453
37.46287535846414                                 39638.91832747697-6.937824813265468E-11i          39638.91832747697-6.937824813265468E-11i          0.09070567316659764                               0.909294326833404
37.46287535846414                                 42911.329219467734-5.828788373004036E-10i         42911.329219467734-5.828788373004036E-10i         0.05591534870129851                               0.9440846512987014
37.46287535846414                                 52181.97812782371+1.893173321787657E-10i          52181.97812782371+1.893173321787657E-10i          0.998445394815619                                 0.0015546051843793793
37.46287535846414                                 57422.921416927675-5.521431905480245E-10i         57422.921416927675-5.521431905480245E-10i         0.08849181510980285                               0.9115081848901968
37.46287535846414                                 59957.61756379284+2.921780547182769E-9i           59957.61756379284+2.921780547182769E-9i           0.09027929321690484                               0.9097207067830947
37.46287535846414                                 64931.012884661475-1.03453684954682E-9i           64931.012884661475-1.03453684954682E-9i           0.99705751766351                                  0.002942482336491813
37.46287535846414                                 76380.9749497912-1.0863698420354743E-8i           76380.9749497912-1.0863698420354743E-8i           0.11371094918216564                               0.8862890508178349
37.46287535846414                                 79101.3692606251+1.1943032231297145E-9i           79101.3692606251+1.1943032231297145E-9i           0.11416160350571743                               0.8858383964942845
37.46287535846414                                 93044.71240861136+1.4536314144454867E-5i          93044.71240861136+1.4536314144454867E-5i          0.9945816046672108                                0.005418395332788082
37.46287535846414                                 93387.48788680769-2.155776397782804E-6i           93387.48788680769-2.155776397782804E-6i           0.10678464753680747                               0.8932153524631925
37.90361506856372                                 330.18010243888494-4.742434073532922E-10i         330.18010243888494-4.742434073532922E-10i         0.0010769789373608267                             0.9989230210626402
37.90361506856372                                 563.2908829156178-3.0298265325665426E-10i         563.2908829156178-3.0298265325665426E-10i         0.001861676646430304                              0.9981383233535699
37.90361506856372                                 3244.358881973628-1.2070051490616758E-10i         3244.358881973628-1.2070051490616758E-10i         0.014923467819252566                              0.9850765321807479
37.90361506856372                                 5860.8151140966875-4.60620321365285E-12i          5860.8151140966875-4.60620321365285E-12i          0.010055733160378662                              0.9899442668396207
37.90361506856372                                 12410.885700728206-2.4626487945033725E-10i        12410.885700728206-2.4626487945033725E-10i        0.03306761261345359                               0.9669323873865453
37.90361506856372                                 13691.768598721417+4.810294838068594E-10i         13691.768598721417+4.810294838068594E-10i         0.0372048105839738                                0.9627951894160266
37.90361506856372                                 16151.091037999677+2.827905287235257E-10i         16151.091037999677+2.827905287235257E-10i         0.9999078725567063                                9.21274432935648E-5
37.90361506856372                                 21108.167802404383+2.1371055972872055E-10i        21108.167802404383+2.1371055972872055E-10i        0.9998305213330747                                1.6947866692449009E-4
37.90361506856372                                 25234.137644607574+4.132554773386669E-10i         25234.137644607574+4.132554773386669E-10i         0.0473360990430396                                0.9526639009569593
37.90361506856372                                 26991.055121053112-1.2693999887077798E-11i        26991.055121053112-1.2693999887077798E-11i        0.05189564475655537                               0.9481043552434457
37.90361506856372                                 39696.25759219858-1.1212934898759562E-9i          39696.25759219858-1.1212934898759562E-9i          0.09148880645110578                               0.9085111935488931
37.90361506856372                                 42852.39916397205+4.383283055679987E-10i          42852.39916397205+4.383283055679987E-10i          0.055102686144448076                              0.9448973138555513
37.90361506856372                                 52260.54029502102-2.742787536278733E-10i          52260.54029502102-2.742787536278733E-10i          0.998443309587083                                 0.0015566904129170962
37.90361506856372                                 57512.96067224145-4.799328791310067E-10i          57512.96067224145-4.799328791310067E-10i          0.08856913833467601                               0.9114308616653212
37.90361506856372                                 59867.05724716228-8.890678449660222E-9i           59867.05724716228-8.890678449660222E-9i           0.09022730635832406                               0.9097726936416753
37.90361506856372                                 64856.50373524369-7.164193181504343E-10i          64856.50373524369-7.164193181504343E-10i          0.9970592635047825                                0.0029407364952167975
37.90361506856372                                 76477.93978502836+1.0988006605602475E-10i         76477.93978502836+1.0988006605602475E-10i         0.11372010223110182                               0.8862798977688987
37.90361506856372                                 79004.42893458364+1.1567666231579733E-9i          79004.42893458364+1.1567666231579733E-9i          0.11414109497737837                               0.8858589050226213
37.90361506856372                                 93212.56015091931+2.6947350653126267E-5i          93212.56015091931+2.6947350653126267E-5i          0.994536212173469                                 0.005463787826531095
37.90361506856372                                 93416.27919412008-3.7161089381189E-6i             93416.27919412008-3.7161089381189E-6i             0.10669985527101299                               0.8933001447289862
38.344354778663295                                337.971783361624-2.471548275023813E-10i           337.971783361624-2.471548275023813E-10i           0.0011028839558630424                             0.9988971160441379
38.344354778663295                                553.1764451278736-5.0438774258001E-10i            553.1764451278736-5.0438774258001E-10i            0.0018270058366355278                             0.9981729941633642
38.344354778663295                                3252.4495654665325-9.820659412479055E-11i         3252.4495654665325-9.820659412479055E-11i         0.014994690190329266                              0.9850053098096725
38.344354778663295                                5849.45896626272+4.482901872339621E-12i           5849.45896626272+4.482901872339621E-12i           0.009973777503793645                              0.9900262224962066
38.344354778663295                                12458.434494406638+9.793529862746176E-11i         12458.434494406638+9.793529862746176E-11i         0.03322526802114768                               0.9667747319788522
38.344354778663295                                13643.372739384962-6.609965771948458E-10i         13643.372739384962-6.609965771948458E-10i         0.03702500187895197                               0.9629749981210493
38.344354778663295                                16340.258001505274-1.0523663249167048E-10i        16340.258001505274-1.0523663249167048E-10i        0.9999055322728566                                9.446772714328397E-5
38.344354778663295                                20916.34062238921-8.385264631265003E-11i          20916.34062238921-8.385264631265003E-11i          0.9998340999085391                                1.6590009146171097E-4
38.344354778663295                                25300.002730360662+2.0442010009080577E-9i         25300.002730360662+2.0442010009080577E-9i         0.0475219623478912                                0.9524780376521086
38.344354778663295                                26921.985104270134+5.916308595236216E-10i         26921.985104270134+5.916308595236216E-10i         0.05172868508194605                               0.9482713149180545
38.344354778663295                                39751.32849790763-3.973636082823259E-10i          39751.32849790763-3.973636082823259E-10i          0.09229046902457406                               0.907709530975426
38.344354778663295                                42795.855306363606-4.693969163265786E-10i         42795.855306363606-4.693969163265786E-10i         0.054268796286388664                              0.9457312037136103
38.344354778663295                                52334.104335622345+1.2614651431106674E-10i        52334.104335622345+1.2614651431106674E-10i        0.9984414368677682                                0.001558563132229861
38.344354778663295                                57603.001967711374+2.2423600484240126E-9i         57603.001967711374+2.2423600484240126E-9i         0.08864594435405572                               0.9113540556459441
38.344354778663295                                59776.532123133285+6.044686818935384E-9i          59776.532123133285+6.044686818935384E-9i          0.09017385368192389                               0.9098261463180775
38.344354778663295                                64786.6973414141-4.5269368963521497E-10i          64786.6973414141-4.5269368963521497E-10i          0.9970608277730767                                0.0029391722269239873
38.344354778663295                                76574.90772539699+7.858505538962191E-9i           76574.90772539699+7.858505538962191E-9i           0.11373006109042702                               0.8862699389095732
38.344354778663295                                78907.48599291204-6.428930288663613E-9i           78907.48599291204-6.428930288663613E-9i           0.11412071250342463                               0.8858792874965769
38.344354778663295                                93379.92631045196+9.516869564211528E-5i           93379.92631045196+9.516869564211528E-5i           0.9941128874651338                                0.005887112534865169
38.344354778663295                                93443.11097817989-1.1986311616991544E-5i          93443.11097817989-1.1986311616991544E-5i          0.10699551687284542                               0.8930044831271546
38.78509448876287                                 345.85495073893935-6.313443571032389E-10i         345.85495073893935-6.313443571032389E-10i         0.0011291255452147747                             0.9988708744547847
38.78509448876287                                 543.1561013489145+8.2870299896726E-11i            543.1561013489145+8.2870299896726E-11i            0.0017927015205591874                             0.9982072984794405
38.78509448876287                                 3259.95729483906-1.0887052650930542E-10i          3259.95729483906-1.0887052650930542E-10i          0.015061318313672255                              0.9849386816863274
38.78509448876287                                 5838.946208904648+2.643512066921524E-11i          5838.946208904648+2.643512066921524E-11i          0.00989716105751818                               0.9901028389424821
38.78509448876287                                 12505.919583558765-2.2019729348304717E-10i        12505.919583558765-2.2019729348304717E-10i        0.03338437124755331                               0.9666156287524462
38.78509448876287                                 13595.103095329727-6.849248401307973E-11i         13595.103095329727-6.849248401307973E-11i         0.03684555581257558                               0.9631544441874241
38.78509448876287                                 16529.48436465322+1.398188905844722E-10i          16529.48436465322+1.398188905844722E-10i          0.9999031560769651                                9.684392303389217E-5
38.78509448876287                                 20724.663796552595-1.7165856145898062E-10i        20724.663796552595-1.7165856145898062E-10i        0.9998376142597366                                1.6238574026324995E-4
38.78509448876287                                 25366.020962039183-3.714555760469601E-10i         25366.020962039183-3.714555760469601E-10i         0.04770679647418646                               0.9522932035258137
38.78509448876287                                 26853.024608126692+8.625670193565281E-10i         26853.024608126692+8.625670193565281E-10i         0.051561196187210175                              0.9484388038127901
38.78509448876287                                 39803.86560958341-1.2074693377345792E-10i         39803.86560958341-1.2074693377345792E-10i         0.09310551713214163                               0.9068944828678579
38.78509448876287                                 42741.96308145143-5.728768750097521E-10i          42741.96308145143-5.728768750097521E-10i          0.0534189523597054                                0.9465810476402956
38.78509448876287                                 52402.50493263694+5.248004639509264E-10i          52402.50493263694+5.248004639509264E-10i          0.9984397673450873                                0.0015602326549117973
38.78509448876287                                 57693.04017834291-3.0791894642408752E-9i          57693.04017834291-3.0791894642408752E-9i          0.08872227006485774                               0.9112777299351418
38.78509448876287                                 59686.04764510524+5.528315719198129E-9i           59686.04764510524+5.528315719198129E-9i           0.09011892339842423                               0.9098810766015762
38.78509448876287                                 64721.75790335194+1.785028124953309E-9i           64721.75790335194+1.785028124953309E-9i           0.9970622190367069                                0.0029377809632937777
38.78509448876287                                 76671.87405817906+1.7440198751689838E-9i          76671.87405817906+1.7440198751689838E-9i          0.11374079171988997                               0.8862592082801102
38.78509448876287                                 78810.544606613+2.4973131820286473E-9i            78810.544606613+2.4973131820286473E-9i            0.11410046861946786                               0.8858995313805342
38.78509448876287                                 93467.85219213985+1.1249565523548638E-5i          93467.85219213985+1.1249565523548638E-5i          0.10673988059132268                               0.8932601194086769
38.78509448876287                                 93546.88566963233-8.469413623886009E-5i           93546.88566963233-8.469413623886009E-5i           0.9942540231576525                                0.005745976842343566
39.22583419886245                                 353.82927006450717+6.07125992032782E-10i          353.82927006450717+6.07125992032782E-10i          0.0011557058867974047                             0.9988442941132034
39.22583419886245                                 533.2302457053247+5.928806951167469E-10i          533.2302457053247+5.928806951167469E-10i          0.0017587610669085529                             0.9982412389330929
39.22583419886245                                 3266.8671351717367+1.7870657943996219E-10i        3266.8671351717367+1.7870657943996219E-10i        0.015123106238557981                              0.9848768937614408
39.22583419886245                                 5829.29197660415+3.387698796243053E-12i           5829.29197660415+3.387698796243053E-12i           0.009826154129291838                              0.9901738458707072
39.22583419886245                                 12553.307605130549+1.9949367170413792E-10i        12553.307605130549+1.9949367170413792E-10i        0.03354514520541966                               0.9664548547945802
39.22583419886245                                 13546.994366217086+1.033526261791054E-10i         13546.994366217086+1.033526261791054E-10i         0.03666623952059929                               0.9633337604794011
39.22583419886245                                 16718.765119712196-6.95434939996933E-11i          16718.765119712196-6.95434939996933E-11i          0.9999007449200242                                9.925507997482505E-5
39.22583419886245                                 20533.143102087794+2.6476742774192885E-11i        20533.143102087794+2.6476742774192885E-11i        0.9998410637336516                                1.58936266346771E-4
39.22583419886245                                 25432.189181836948-1.925604065471765E-10i         25432.189181836948-1.925604065471765E-10i         0.04789062888337982                               0.95210937111662
39.22583419886245                                 26784.175200454585+1.6090621382386276E-10i        26784.175200454585+1.6090621382386276E-10i        0.05139316217191813                               0.9486068378280808
39.22583419886245                                 39853.57697810878-2.084308136419981E-10i          39853.57697810878-2.084308136419981E-10i          0.09392691020893493                               0.9060730897910636
39.22583419886245                                 42691.01443800321+7.331217862776296E-10i          42691.01443800321+7.331217862776296E-10i          0.0525604595026847                                0.9474395404973167
39.22583419886245                                 52465.58136759699+2.1656424370592441E-10i         52465.58136759699+2.1656424370592441E-10i         0.998438291101282                                 0.0015617088987191533
39.22583419886245                                 57783.06815962945+7.1897769801893315E-9i          57783.06815962945+7.1897769801893315E-9i          0.08879817123273048                               0.9112018287672705
39.22583419886245                                 59595.61125418451-1.2672914064819276E-9i          59595.61125418451-1.2672914064819276E-9i          0.09006248260344131                               0.9099375173965591
39.22583419886245                                 64661.84511083234+6.744490890199982E-10i          64661.84511083234+6.744490890199982E-10i          0.9970634463337857                                0.0029365536662154038
39.22583419886245                                 76768.83281132964-7.60531806480247E-9i            76768.83281132964-7.60531806480247E-9i            0.11375226322517325                               0.8862477367748268
39.22583419886245                                 78713.61025325251-4.045132999445437E-9i           78713.61025325251-4.045132999445437E-9i           0.11408037466662233                               0.8859196253333792
39.22583419886245                                 93490.62460881005+4.162296023647232E-6i           93490.62460881005+4.162296023647232E-6i           0.10639710474049367                               0.8936028952595069
39.22583419886245                                 93713.25368300747-3.371699534375702E-5i           93713.25368300747-3.371699534375702E-5i           0.994490062158356                                 0.005509937841643871
39.66657390896203                                 361.8942415290416+4.240897308499478E-10i          361.8942415290416+4.240897308499478E-10i          0.0011826275783483413                             0.9988173724216532
39.66657390896203                                 523.3994329921122+4.711912561074184E-10i          523.3994329921122+4.711912561074184E-10i          0.001725181467010849                              0.9982748185329893
39.66657390896203                                 3273.164983657037+1.3878204375555497E-10i         3273.164983657037+1.3878204375555497E-10i         0.015179817417602413                              0.9848201825823972
39.66657390896203                                 5820.510554736084+1.1713781082623108E-12i         5820.510554736084+1.1713781082623108E-12i         0.009761017106227178                              0.990238982893769
39.66657390896203                                 12600.551466225988+3.4237634328496525E-10i        12600.551466225988+3.4237634328496525E-10i        0.0337078938016142                                0.9662921061983841
39.66657390896203                                 13499.094855259302-2.46697897818825E-10i          13499.094855259302-2.46697897818825E-10i          0.03648673991946767                               0.9635132600805318
39.66657390896203                                 16908.092101741855+8.165513491382137E-11i         16908.092101741855+8.165513491382137E-11i         0.9998983003844726                                1.016996155268874E-4
39.66657390896203                                 20341.787404924515+2.1889470457406514E-10i        20341.787404924515+2.1889470457406514E-10i        0.9998444470013135                                1.5555299868716825E-4
39.66657390896203                                 25498.504188087878+1.2377515339929321E-9i         25498.504188087878+1.2377515339929321E-9i         0.048073486449041684                              0.9519265135509595
39.66657390896203                                 26715.438640847387-1.914801801178002E-9i          26715.438640847387-1.914801801178002E-9i          0.051224566704571685                              0.9487754332954288
39.66657390896203                                 39900.14485399155-8.909068981644866E-11i          39900.14485399155-8.909068981644866E-11i          0.09474540156959513                               0.9052545984304049
39.66657390896203                                 42643.32712508652+6.546585926127632E-10i          42643.32712508652+6.546585926127632E-10i          0.05170300179198259                               0.9482969982080173
39.66657390896203                                 52523.17911653287+3.87166198665271E-10i           52523.17911653287+3.87166198665271E-10i           0.9984369978067441                                0.0015630021932575733
39.66657390896203                                 57873.07563303504+3.457849804500099E-9i           57873.07563303504+3.457849804500099E-9i           0.08887373312234007                               0.9111262668776601
39.66657390896203                                 59505.23349516724+1.925224036096127E-9i           59505.23349516724+1.925224036096127E-9i           0.09000446670898112                               0.9099955332910193
39.66657390896203                                 64607.11254758628-5.94529433984138E-10i           64607.11254758628-5.94529433984138E-10i           0.997064519006168                                 0.002935480993833766
39.66657390896203                                 76865.77603465712-2.029659680383418E-10i          76865.77603465712-2.029659680383418E-10i          0.11376444865640963                               0.8862355513435907
39.66657390896203                                 78616.69043493355-3.729956136223227E-9i           78616.69043493355-3.729956136223227E-9i           0.11406043993409246                               0.8859395600659082
39.66657390896203                                 93511.31174086132+2.7199317856060627E-6i          93511.31174086132+2.7199317856060627E-6i          0.10628940383698397                               0.8937105961630165
39.66657390896203                                 93879.07794605555-2.2934270392277353E-5i          93879.07794605555-2.2934270392277353E-5i          0.99449665522867                                  0.005503344771330026
40.10731361906161                                 370.04909771854756+1.217412562960208E-10i         370.04909771854756+1.217412562960208E-10i         0.001209893878992541                              0.9987901061210054
40.10731361906161                                 513.6644800973014+3.476278949940275E-10i          513.6644800973014+3.476278949940275E-10i          0.0016919590898234601                             0.9983080409101771
40.10731361906161                                 3278.837679167524+6.414663370823683E-11i          3278.837679167524+6.414663370823683E-11i          0.01523122735816796                               0.9847687726418328
40.10731361906161                                 5812.61526976955                                  5812.61526976955                                  0.009701997466377637                              0.9902980025336238
40.10731361906161                                 12647.582394351106-6.3016736233927E-11i           12647.582394351106-6.3016736233927E-11i           0.033873042572688264                              0.9661269574273111
40.10731361906161                                 13451.474421746536+2.6045969215278476E-10i        13451.474421746536+2.6045969215278476E-10i        0.03630662298769629                               0.9636933770123035
40.10731361906161                                 17097.452026046136+1.2670343099795685E-10i        17097.452026046136+1.2670343099795685E-10i        0.9998958251100135                                1.0417488998706477E-4
40.10731361906161                                 20150.610622712895+3.968581470019082E-11i         20150.610622712895+3.968581470019082E-11i         0.9998477616417057                                1.522383582925349E-4
40.10731361906161                                 25564.962637857658-1.5285109106358304E-9i         25564.962637857658-1.5285109106358304E-9i         0.048255395522078665                              0.9517446044779212
40.10731361906161                                 26646.816975364192+2.8771641531230237E-10i        26646.816975364192+2.8771641531230237E-10i        0.0510553929603003                                0.9489446070396977
40.10731361906161                                 39943.22811090696+1.3332445609671178E-10i         39943.22811090696+1.3332445609671178E-10i         0.09554929534417636                               0.9044507046558216
40.10731361906161                                 42599.24226852177+3.2450632051344537E-10i         42599.24226852177+3.2450632051344537E-10i         0.05085892222136396                               0.9491410777786364
40.10731361906161                                 52575.151510088224-5.09175347227306E-10i          52575.151510088224-5.09175347227306E-10i          0.9984358769444611                                0.0015641230555388803
40.10731361906161                                 57963.04724396438+4.731677979256056E-9i           57963.04724396438+4.731677979256056E-9i           0.08894908896120027                               0.9110509110387992
40.10731361906161                                 59414.92995987413+4.4077468508151865E-9i          59414.92995987413+4.4077468508151865E-9i          0.08994476103566011                               0.9100552389643414
40.10731361906161                                 64557.70603144779+2.879147343981764E-10i          64557.70603144779+2.879147343981764E-10i          0.9970654465069062                                0.0029345534930933347
40.10731361906161                                 76962.69254582134-3.0321980295316297E-9i          76962.69254582134-3.0321980295316297E-9i          0.11377732646177201                               0.8862226735382276
40.10731361906161                                 78519.79593136-4.6419858374540614E-9i             78519.79593136-4.6419858374540614E-9i             0.11404067015183518                               0.8859593298481654
40.10731361906161                                 93529.8970219794+2.145198209684635E-6i            93529.8970219794+2.145198209684635E-6i            0.10620605123961194                               0.8937939487603873
40.10731361906161                                 94044.29143816953-1.8613609365087635E-5i          94044.29143816953-1.8613609365087635E-5i          0.994487001279181                                 0.005512998720819205
40.548053329161185                                378.292615517819-1.8264823100202143E-10i          378.292615517819-1.8264823100202143E-10i          0.001237509159602192                              0.9987624908403967
40.548053329161185                                504.02665449352924-7.48067577622113E-11i          504.02665449352924-7.48067577622113E-11i          0.0016590892316490802                             0.9983409107683514
40.548053329161185                                3283.87310904131-3.7800705978805295E-11i          3283.87310904131-3.7800705978805295E-11i          0.015277126282707571                              0.9847228737172916
40.548053329161185                                5805.618382430415+1.4988154464485074E-11i         5805.618382430415+1.4988154464485074E-11i         0.009649326772070406                              0.99035067322793
40.548053329161185                                12694.295863223131-1.4053377803770408E-10i        12694.295863223131-1.4053377803770408E-10i        0.03404120376862002                               0.96595879623138
40.548053329161185                                13404.238557758988-1.9778095646145532E-10i        13404.238557758988-1.9778095646145532E-10i        0.03612526853952451                               0.9638747314604759
40.548053329161185                                17286.822854575224+5.006392003716815E-11i         17286.822854575224+5.006392003716815E-11i         0.999893323567974                                 1.0667643202636639E-4
40.548053329161185                                19959.63535879351+1.0573980327552879E-10i         19959.63535879351+1.0573980327552879E-10i         0.9998510033730864                                1.4899662691402637E-4
40.548053329161185                                25631.560870119352-1.2326434393212732E-10i        25631.560870119352-1.2326434393212732E-10i        0.048436382039212515                              0.9515636179607875
40.548053329161185                                26578.31271095317-1.303723806177765E-10i          26578.31271095317-1.303723806177765E-10i          0.050885623515477325                              0.949114376484522
40.548053329161185                                39982.46693157292-2.077761025687353E-9i           39982.46693157292-2.077761025687353E-9i           0.09632434211212866                               0.9036756578878724
40.548053329161185                                42559.11968506163+6.301880111030438E-10i          42559.11968506163+6.301880111030438E-10i          0.05004335621299897                               0.9499566437870018
40.548053329161185                                52621.3614253384-7.979990959712745E-11i           52621.3614253384-7.979990959712745E-11i           0.9984349180604613                                0.0015650819395396285
40.548053329161185                                58052.9589749002+5.170690802239589E-9i            58052.9589749002+5.170690802239589E-9i            0.08902445385951174                               0.9109755461404883
40.548053329161185                                59324.72487509278-1.0376301788424509E-8i          59324.72487509278-1.0376301788424509E-8i          0.089883166943297                                 0.910116833056703
40.548053329161185                                64513.76192280811-1.610982904194733E-9i           64513.76192280811-1.610982904194733E-9i           0.9970662381857264                                0.002933761814272799
40.548053329161185                                77059.5656105458+1.4488197350697644E-8i           77059.5656105458+1.4488197350697644E-8i           0.11379088324249659                               0.8862091167575017
40.548053329161185                                78422.943118464-2.727460311074275E-9i             78422.943118464-2.727460311074275E-9i             0.11402106468573366                               0.8859789353142673
40.548053329161185                                93546.35670356579+1.8633558195671872E-6i          93546.35670356579+1.8633558195671872E-6i          0.10613471097646568                               0.8938652890235351
40.548053329161185                                94208.80945514706-1.6624939336218436E-5i          94208.80945514706-1.6624939336218436E-5i          0.9944740241749209                                0.0055259758250788705
40.98879303926076                                 386.6227408958617-3.0640728068343473E-10i         386.6227408958617-3.0640728068343473E-10i         0.0012654797911656284                             0.9987345202088346
40.98879303926076                                 494.48804945823287-2.461092217902248E-10i         494.48804945823287-2.461092217902248E-10i         0.001626565227810566                              0.9983734347721902
40.98879303926076                                 3288.260311438607-8.019438093855652E-11i          3288.260311438607-8.019438093855652E-11i          0.015317321740528054                              0.9846826782594726
40.98879303926076                                 5799.5309853568415-4.227397632856718E-12i         5799.5309853568415-4.227397632856718E-12i         0.009603217711075872                              0.9903967822889244
40.98879303926076                                 12740.52526925562+5.423253562021833E-10i          12740.52526925562+5.423253562021833E-10i          0.03421328028822137                               0.9657867197117788
40.98879303926076                                 13357.554713928495+4.884819358359956E-11i         13357.554713928495+4.884819358359956E-11i         0.03594176601687866                               0.964058233983122
40.98879303926076                                 17476.1665573216-4.206811134858636E-11i           17476.1665573216-4.206811134858636E-11i           0.9998908035910117                                1.0919640898893868E-4
40.98879303926076                                 19768.90014114573-1.4907810591639303E-10i         19768.90014114573-1.4907810591639303E-10i         0.9998541645266881                                1.4583547331112036E-4
40.98879303926076                                 25698.294556671797+1.5477014743031438E-9i         25698.294556671797+1.5477014743031438E-9i         0.04861647172424417                               0.9513835282757553
40.98879303926076                                 26509.929162431028-1.049633870793373E-9i          26509.929162431028-1.049633870793373E-9i          0.05071524014969439                               0.9492847598503062
40.98879303926076                                 40017.49027634478+1.1336464241136123E-9i          40017.49027634478+1.1336464241136123E-9i          0.09705386338969417                               0.9029461366103066
40.98879303926076                                 42523.33041382991+7.361298200438023E-10i          42523.33041382991+7.361298200438023E-10i          0.04927411854940473                               0.9507258814505963
40.98879303926076                                 52661.68297147744-4.712500385571345E-10i          52661.68297147744-4.712500385571345E-10i          0.9984341110328987                                0.0015658889671013338
40.98879303926076                                 58142.77102760061+5.705999157143402E-10i          58142.77102760061+5.705999157143402E-10i          0.08910019158408752                               0.9108998084159118
40.98879303926076                                 59234.65822144255-2.087778427030122E-9i           59234.65822144255-2.087778427030122E-9i           0.08981933510216229                               0.9101806648978377
40.98879303926076                                 64475.405439129+8.01837463306517E-10i             64475.405439129+8.01837463306517E-10i             0.9970669030586997                                0.002933096941301139
40.98879303926076                                 77156.36832660403-5.411541210354879E-9i           77156.36832660403-5.411541210354879E-9i           0.11380511928743291                               0.8861948807125677
40.98879303926076                                 78326.15858420856+4.503779102687661E-9i           78326.15858420856+4.503779102687661E-9i           0.11400161096370719                               0.8859983890362934
40.98879303926076                                 93560.66861702033+1.7088684389949701E-6i          93560.66861702033+1.7088684389949701E-6i          0.10607321171178873                               0.8939267882882121
40.98879303926076                                 94372.49879522013-1.5810595292561765E-5i          94372.49879522013-1.5810595292561765E-5i          0.9944604377638534                                0.00553956223614647
41.42953274936034                                 395.0357685083884+2.952058288247175E-10i          395.0357685083884+2.952058288247175E-10i          0.0012938160586346236                             0.9987061839413659
41.42953274936034                                 485.0524045421004-3.3299566549438027E-10i         485.0524045421004-3.3299566549438027E-10i         0.0015943765389535586                             0.9984056234610463
